Timestamp(ms),Current(uA),D0-D7
729.42,14245.006,00000000
729.43,14434.482,00000000
729.44,14292.356,00000000
729.45,14150.341,00000000
729.46,13913.895,00000000
729.47,14008.437,00000000
729.48,13913.895,00000000
729.49,14150.341,00000000
729.5,14387.095,00000000
729.51,14197.667,00000000
729.52,14197.667,00000000
729.53,13866.643,00000000
729.54,14055.726,00000000
729.55,14055.726,00000000
729.56,14292.356,00000000
729.57,14292.356,00000000
729.58,14387.095,00000000
729.59,14245.006,00000000
729.6,13913.895,00000000
729.61,13913.895,00000000
729.62,13913.895,00000000
729.63,14055.726,00000000
729.64,14055.726,00000000
729.65,14292.356,00000000
729.66,14197.667,00000000
729.67,14150.341,00000000
729.68,14103.027,00000000
729.69,14150.341,00000000
729.7,14103.027,00000000
729.71,14292.356,00000000
729.72,14103.027,00000000
729.73,13961.159,00000000
729.74,14055.726,00000000
729.75,13913.895,00000000
729.76,14008.437,00000000
729.77,14103.027,00000000
729.78,14197.667,00000000
729.79,14197.667,00000000
729.8,14197.667,00000000
729.81,14055.726,00000000
729.82,14008.437,00000000
729.83,14339.720,00000000
729.84,14245.006,00000000
729.85,13913.895,00000000
729.86,14055.726,00000000
729.87,14292.356,00000000
729.88,14245.006,00000000
729.89,14055.726,00000000
729.9,13913.895,00000000
729.91,13961.159,00000000
729.92,14103.027,00000000
729.93,14245.006,00000000
729.94,14245.006,00000000
729.95,14008.437,00000000
729.96,14245.006,00000000
729.97,14292.356,00000000
729.98,14055.726,00000000
729.99,13913.895,00000000
730,14055.726,00000000
730.01,14292.356,00000000
730.02,14103.027,00000000
730.03,14150.341,00000000
730.04,13724.959,00000000
730.05,13819.402,00000000
730.06,14150.341,00000000
730.07,14245.006,00000000
730.08,13913.895,00000000
730.09,13772.175,00000000
730.1,14055.726,00000000
730.11,14197.667,00000000
730.12,14150.341,00000000
730.13,14150.341,00000000
730.14,14150.341,00000000
730.15,14055.726,00000000
730.16,14197.667,00000000
730.17,14292.356,00000000
730.18,14245.006,00000000
730.19,13961.159,00000000
730.2,14008.437,00000000
730.21,14292.356,00000000
730.22,14150.341,00000000
730.23,14245.006,00000000
730.24,14008.437,00000000
730.25,14008.437,00000000
730.26,14103.027,00000000
730.27,14245.006,00000000
730.28,13819.402,00000000
730.29,13913.895,00000000
730.3,14150.341,00000000
730.31,14197.667,00000000
730.32,14008.437,00000000
730.33,14103.027,00000000
730.34,14150.341,00000000
730.35,14292.356,00000000
730.36,14103.027,00000000
730.37,14150.341,00000000
730.38,14197.667,00000000
730.39,14055.726,00000000
730.4,14103.027,00000000
730.41,14055.726,00000000
730.42,14245.006,00000000
730.43,14197.667,00000000
730.44,14008.437,00000000
730.45,13961.159,00000000
730.46,13961.159,00000000
730.47,14008.437,00000000
730.48,14055.726,00000000
730.49,14197.667,00000000
730.5,14197.667,00000000
730.51,14055.726,00000000
730.52,14150.341,00000000
730.53,14245.006,00000000
730.54,14292.356,00000000
730.55,14245.006,00000000
730.56,14292.356,00000000
730.57,14197.667,00000000
730.58,14103.027,00000000
730.59,14103.027,00000000
730.6,13866.643,00000000
730.61,14008.437,00000000
730.62,14197.667,00000000
730.63,14103.027,00000000
730.64,13961.159,00000000
730.65,14055.726,00000000
730.66,14103.027,00000000
730.67,14103.027,00000000
730.68,14055.726,00000000
730.69,13866.643,00000000
730.7,13724.959,00000000
730.71,14150.341,00000000
730.72,14055.726,00000000
730.73,14434.482,00000000
730.74,14197.667,00000000
730.75,14150.341,00000000
730.76,14387.095,00000000
730.77,15718.594,00000000
730.78,17492.854,00000000
730.79,17444.680,00000000
730.8,16292.186,00000000
730.81,15337.182,00000000
730.82,14671.604,00000000
730.83,14576.719,00000000
730.84,14339.720,00000000
730.85,14150.341,00000000
730.86,13961.159,00000000
730.87,13913.895,00000000
730.88,13913.895,00000000
730.89,14150.341,00000000
730.9,14245.006,00000000
730.91,14197.667,00000000
730.92,14103.027,00000000
730.93,14150.341,00000000
730.94,14008.437,00000000
730.95,14150.341,00000000
730.96,14008.437,00000000
730.97,14055.726,00000000
730.98,14150.341,00000000
730.99,14055.726,00000000
731,14292.356,00000000
731.01,14150.341,00000000
731.02,14103.027,00000000
731.03,14103.027,00000000
731.04,14150.341,00000000
731.05,13961.159,00000000
731.06,13961.159,00000000
731.07,14008.437,00000000
731.08,14008.437,00000000
731.09,13961.159,00000000
731.1,14008.437,00000000
731.11,14055.726,00000000
731.12,14103.027,00000000
731.13,14197.667,00000000
731.14,14197.667,00000000
731.15,14292.356,00000000
731.16,14055.726,00000000
731.17,13819.402,00000000
731.18,13866.643,00000000
731.19,14103.027,00000000
731.2,14197.667,00000000
731.21,14245.006,00000000
731.22,14292.356,00000000
731.23,14008.437,00000000
731.24,13819.402,00000000
731.25,13819.402,00000000
731.26,14008.437,00000000
731.27,14197.667,00000000
731.28,14387.095,00000000
731.29,14292.356,00000000
731.3,14055.726,00000000
731.31,13819.402,00000000
731.32,13866.643,00000000
731.33,13961.159,00000000
731.34,13913.895,00000000
731.35,14103.027,00000000
731.36,14245.006,00000000
731.37,14150.341,00000000
731.38,14339.720,00000000
731.39,14434.482,00000000
731.4,14055.726,00000000
731.41,13866.643,00000000
731.42,13961.159,00000000
731.43,14008.437,00000000
731.44,13819.402,00000000
731.45,14055.726,00000000
731.46,14055.726,00000000
731.47,14292.356,00000000
731.48,14339.720,00000000
731.49,14245.006,00000000
731.5,14150.341,00000000
731.51,14150.341,00000000
731.52,14008.437,00000000
731.53,14055.726,00000000
731.54,13866.643,00000000
731.55,14055.726,00000000
731.56,14434.482,00000000
731.57,14197.667,00000000
731.58,14292.356,00000000
731.59,14008.437,00000000
731.6,14055.726,00000000
731.61,14245.006,00000000
731.62,14055.726,00000000
731.63,14150.341,00000000
731.64,14103.027,00000000
731.65,13819.402,00000000
731.66,13961.159,00000000
731.67,14103.027,00000000
731.68,14150.341,00000000
731.69,14055.726,00000000
731.7,14008.437,00000000
731.71,13913.895,00000000
731.72,14150.341,00000000
731.73,14292.356,00000000
731.74,14339.720,00000000
731.75,14245.006,00000000
731.76,14197.667,00000000
731.77,14197.667,00000000
731.78,14339.720,00000000
731.79,14245.006,00000000
731.8,14197.667,00000000
731.81,13913.895,00000000
731.82,14008.437,00000000
731.83,14150.341,00000000
731.84,14292.356,00000000
731.85,14150.341,00000000
731.86,14197.667,00000000
731.87,14150.341,00000000
731.88,14339.720,00000000
731.89,14103.027,00000000
731.9,14103.027,00000000
731.91,14008.437,00000000
731.92,14150.341,00000000
731.93,14150.341,00000000
731.94,13913.895,00000000
731.95,14292.356,00000000
731.96,14150.341,00000000
731.97,13961.159,00000000
731.98,13819.402,00000000
731.99,14008.437,00000000
732,14055.726,00000000
732.01,14103.027,00000000
732.02,14245.006,00000000
732.03,14245.006,00000000
732.04,14055.726,00000000
732.05,14008.437,00000000
732.06,13819.402,00000000
732.07,13961.159,00000000
732.08,14245.006,00000000
732.09,14150.341,00000000
732.1,14103.027,00000000
732.11,14103.027,00000000
732.12,13913.895,00000000
732.13,14008.437,00000000
732.14,13961.159,00000000
732.15,13961.159,00000000
732.16,14197.667,00000000
732.17,14150.341,00000000
732.18,14245.006,00000000
732.19,14245.006,00000000
732.2,14150.341,00000000
732.21,13961.159,00000000
732.22,14055.726,00000000
732.23,14150.341,00000000
732.24,14055.726,00000000
732.25,14150.341,00000000
732.26,14055.726,00000000
732.27,14008.437,00000000
732.28,14197.667,00000000
732.29,14387.095,00000000
732.3,14197.667,00000000
732.31,14103.027,00000000
732.32,13772.175,00000000
732.33,14150.341,00000000
732.34,14008.437,00000000
732.35,14008.437,00000000
732.36,14339.720,00000000
732.37,14245.006,00000000
732.38,13913.895,00000000
732.39,14197.667,00000000
732.4,14197.667,00000000
732.41,14292.356,00000000
732.42,14434.482,00000000
732.43,14197.667,00000000
732.44,14008.437,00000000
732.45,13961.159,00000000
732.46,13961.159,00000000
732.47,14245.006,00000000
732.48,14245.006,00000000
732.49,14197.667,00000000
732.5,14292.356,00000000
732.51,13913.895,00000000
732.52,13819.402,00000000
732.53,14008.437,00000000
732.54,14481.882,00000000
732.55,14387.095,00000000
732.56,14245.006,00000000
732.57,14292.356,00000000
732.58,14434.482,00000000
732.59,14292.356,00000000
732.6,14103.027,00000000
732.61,14245.006,00000000
732.62,14245.006,00000000
732.63,14292.356,00000000
732.64,13866.643,00000000
732.65,14055.726,00000000
732.66,14103.027,00000000
732.67,14055.726,00000000
732.68,14103.027,00000000
732.69,14434.482,00000000
732.7,14197.667,00000000
732.71,13866.643,00000000
732.72,13913.895,00000000
732.73,14292.356,00000000
732.74,14339.720,00000000
732.75,14292.356,00000000
732.76,14150.341,00000000
732.77,14197.667,00000000
732.78,14103.027,00000000
732.79,14008.437,00000000
732.8,14292.356,00000000
732.81,14245.006,00000000
732.82,13961.159,00000000
732.83,13819.402,00000000
732.84,14008.437,00000000
732.85,14197.667,00000000
732.86,14150.341,00000000
732.87,14245.006,00000000
732.88,14150.341,00000000
732.89,14150.341,00000000
732.9,13961.159,00000000
732.91,14339.720,00000000
732.92,14387.095,00000000
732.93,14339.720,00000000
732.94,14197.667,00000000
732.95,14150.341,00000000
732.96,14008.437,00000000
732.97,14103.027,00000000
732.98,14055.726,00000000
732.99,14150.341,00000000
733,14103.027,00000000
733.01,14008.437,00000000
733.02,14245.006,00000000
733.03,14197.667,00000000
733.04,14103.027,00000000
733.05,14008.437,00000000
733.06,14008.437,00000000
733.07,14150.341,00000000
733.08,14245.006,00000000
733.09,14197.667,00000000
733.1,14245.006,00000000
733.11,14150.341,00000000
733.12,14245.006,00000000
733.13,14008.437,00000000
733.14,14150.341,00000000
733.15,14103.027,00000000
733.16,14150.341,00000000
733.17,13961.159,00000000
733.18,14103.027,00000000
733.19,14055.726,00000000
733.2,14292.356,00000000
733.21,14150.341,00000000
733.22,14150.341,00000000
733.23,14150.341,00000000
733.24,14055.726,00000000
733.25,14103.027,00000000
733.26,13961.159,00000000
733.27,14339.720,00000000
733.28,14245.006,00000000
733.29,14245.006,00000000
733.3,14008.437,00000000
733.31,14008.437,00000000
733.32,14197.667,00000000
733.33,14245.006,00000000
733.34,14055.726,00000000
733.35,14150.341,00000000
733.36,14245.006,00000000
733.37,13913.895,00000000
733.38,13961.159,00000000
733.39,14103.027,00000000
733.4,14245.006,00000000
733.41,14292.356,00000000
733.42,14150.341,00000000
733.43,14197.667,00000000
733.44,14150.341,00000000
733.45,14103.027,00000000
733.46,14103.027,00000000
733.47,14292.356,00000000
733.48,14103.027,00000000
733.49,14292.356,00000000
733.5,14339.720,00000000
733.51,14481.882,00000000
733.52,14434.482,00000000
733.53,14055.726,00000000
733.54,14008.437,00000000
733.55,14197.667,00000000
733.56,14197.667,00000000
733.57,14292.356,00000000
733.58,14055.726,00000000
733.59,14103.027,00000000
733.6,14055.726,00000000
733.61,13772.175,00000000
733.62,13961.159,00000000
733.63,14197.667,00000000
733.64,15194.355,00000000
733.65,17011.664,00000000
733.66,17733.908,00000000
733.67,16579.645,00000000
733.68,15480.119,00000000
733.69,14814.025,00000000
733.7,14387.095,00000000
733.71,14245.006,00000000
733.72,14197.667,00000000
733.73,14008.437,00000000
733.74,14103.027,00000000
733.75,14292.356,00000000
733.76,14434.482,00000000
733.77,14339.720,00000000
733.78,14103.027,00000000
733.79,14150.341,00000000
733.8,14008.437,00000000
733.81,14008.437,00000000
733.82,14055.726,00000000
733.83,14103.027,00000000
733.84,14008.437,00000000
733.85,14103.027,00000000
733.86,14197.667,00000000
733.87,14245.006,00000000
733.88,14197.667,00000000
733.89,14103.027,00000000
733.9,14008.437,00000000
733.91,14197.667,00000000
733.92,14387.095,00000000
733.93,14197.667,00000000
733.94,13913.895,00000000
733.95,13961.159,00000000
733.96,14008.437,00000000
733.97,14103.027,00000000
733.98,14055.726,00000000
733.99,14292.356,00000000
734,14245.006,00000000
734.01,14150.341,00000000
734.02,14245.006,00000000
734.03,13961.159,00000000
734.04,13913.895,00000000
734.05,13961.159,00000000
734.06,13913.895,00000000
734.07,14150.341,00000000
734.08,14055.726,00000000
734.09,14292.356,00000000
734.1,14150.341,00000000
734.11,14197.667,00000000
734.12,14245.006,00000000
734.13,14150.341,00000000
734.14,14197.667,00000000
734.15,14103.027,00000000
734.16,14197.667,00000000
734.17,14245.006,00000000
734.18,14197.667,00000000
734.19,14103.027,00000000
734.2,13961.159,00000000
734.21,14055.726,00000000
734.22,14055.726,00000000
734.23,14055.726,00000000
734.24,14150.341,00000000
734.25,14245.006,00000000
734.26,14245.006,00000000
734.27,14434.482,00000000
734.28,14387.095,00000000
734.29,14245.006,00000000
734.3,14103.027,00000000
734.31,14150.341,00000000
734.32,14150.341,00000000
734.33,13913.895,00000000
734.34,14008.437,00000000
734.35,14150.341,00000000
734.36,14245.006,00000000
734.37,14245.006,00000000
734.38,14150.341,00000000
734.39,13866.643,00000000
734.4,13819.402,00000000
734.41,14008.437,00000000
734.42,14150.341,00000000
734.43,14245.006,00000000
734.44,14197.667,00000000
734.45,14008.437,00000000
734.46,14103.027,00000000
734.47,13961.159,00000000
734.48,14008.437,00000000
734.49,14197.667,00000000
734.5,14055.726,00000000
734.51,14055.726,00000000
734.52,14339.720,00000000
734.53,14339.720,00000000
734.54,14292.356,00000000
734.55,14245.006,00000000
734.56,14197.667,00000000
734.57,14150.341,00000000
734.58,14055.726,00000000
734.59,14103.027,00000000
734.6,13961.159,00000000
734.61,13913.895,00000000
734.62,14008.437,00000000
734.63,13961.159,00000000
734.64,14103.027,00000000
734.65,14292.356,00000000
734.66,14245.006,00000000
734.67,14103.027,00000000
734.68,14150.341,00000000
734.69,14103.027,00000000
734.7,14055.726,00000000
734.71,14008.437,00000000
734.72,14150.341,00000000
734.73,14150.341,00000000
734.74,14055.726,00000000
734.75,14150.341,00000000
734.76,14150.341,00000000
734.77,14245.006,00000000
734.78,14197.667,00000000
734.79,14197.667,00000000
734.8,14197.667,00000000
734.81,14150.341,00000000
734.82,14197.667,00000000
734.83,13913.895,00000000
734.84,14008.437,00000000
734.85,13961.159,00000000
734.86,14055.726,00000000
734.87,13866.643,00000000
734.88,14197.667,00000000
734.89,14008.437,00000000
734.9,14245.006,00000000
734.91,14197.667,00000000
734.92,14197.667,00000000
734.93,14103.027,00000000
734.94,14150.341,00000000
734.95,14245.006,00000000
734.96,14339.720,00000000
734.97,14245.006,00000000
734.98,14150.341,00000000
734.99,14150.341,00000000
735,14150.341,00000000
735.01,14103.027,00000000
735.02,13961.159,00000000
735.03,14055.726,00000000
735.04,13819.402,00000000
735.05,14055.726,00000000
735.06,14245.006,00000000
735.07,14245.006,00000000
735.08,14197.667,00000000
735.09,14103.027,00000000
735.1,14245.006,00000000
735.11,14245.006,00000000
735.12,14103.027,00000000
735.13,14103.027,00000000
735.14,13819.402,00000000
735.15,13961.159,00000000
735.16,14008.437,00000000
735.17,14292.356,00000000
735.18,14197.667,00000000
735.19,14150.341,00000000
735.2,14103.027,00000000
735.21,14197.667,00000000
735.22,14197.667,00000000
735.23,14103.027,00000000
735.24,14150.341,00000000
735.25,14197.667,00000000
735.26,14245.006,00000000
735.27,14150.341,00000000
735.28,13961.159,00000000
735.29,14245.006,00000000
735.3,14103.027,00000000
735.31,14245.006,00000000
735.32,14245.006,00000000
735.33,14245.006,00000000
735.34,14245.006,00000000
735.35,14103.027,00000000
735.36,14245.006,00000000
735.37,14103.027,00000000
735.38,14055.726,00000000
735.39,13819.402,00000000
735.4,14245.006,00000000
735.41,14292.356,00000000
735.42,14055.726,00000000
735.43,13819.402,00000000
735.44,14245.006,00000000
735.45,14339.720,00000000
735.46,14055.726,00000000
735.47,14197.667,00000000
735.48,14103.027,00000000
735.49,13866.643,00000000
735.5,14103.027,00000000
735.51,14103.027,00000000
735.52,14103.027,00000000
735.53,14292.356,00000000
735.54,14292.356,00000000
735.55,14055.726,00000000
735.56,13961.159,00000000
735.57,13819.402,00000000
735.58,14150.341,00000000
735.59,14245.006,00000000
735.6,14292.356,00000000
735.61,14292.356,00000000
735.62,14197.667,00000000
735.63,14103.027,00000000
735.64,14103.027,00000000
735.65,14245.006,00000000
735.66,14245.006,00000000
735.67,14150.341,00000000
735.68,14055.726,00000000
735.69,13866.643,00000000
735.7,13961.159,00000000
735.71,14197.667,00000000
735.72,14197.667,00000000
735.73,14197.667,00000000
735.74,14197.667,00000000
735.75,14150.341,00000000
735.76,14103.027,00000000
735.77,14008.437,00000000
735.78,14055.726,00000000
735.79,13819.402,00000000
735.8,13913.895,00000000
735.81,14055.726,00000000
735.82,14339.720,00000000
735.83,14434.482,00000000
735.84,14387.095,00000000
735.85,14292.356,00000000
735.86,13913.895,00000000
735.87,14245.006,00000000
735.88,14197.667,00000000
735.89,14339.720,00000000
735.9,14008.437,00000000
735.91,14008.437,00000000
735.92,13961.159,00000000
735.93,14150.341,00000000
735.94,14624.155,00000000
735.95,14387.095,00000000
735.96,14434.482,00000000
735.97,14434.482,00000000
735.98,14150.341,00000000
735.99,14197.667,00000000
736,13961.159,00000000
736.01,13961.159,00000000
736.02,13819.402,00000000
736.03,14008.437,00000000
736.04,13819.402,00000000
736.05,14103.027,00000000
736.06,14150.341,00000000
736.07,14150.341,00000000
736.08,14339.720,00000000
736.09,14103.027,00000000
